frequency_rank,character,pinyin,pinyin_alternates,common_word_1,common_word_1_pinyin,common_word_1_definition,common_word_2,common_word_2_pinyin,common_word_2_definition,definition,radical,radical_code,stroke_count,hsk_level,general_standard_num,traditional_character,same_simp_trad,alternate_characters
7543,繐,suì,,,,,,,,fine cloth,糸,120.12,18,,,,True,
7544,眥,zì,,,,,,,,eye sockets; corner of the eyes,目,109.5,11,,,,True,
7545,粺,bài,,,,,,,,polished rice or millet,米,119.8,14,,,,True,
7546,缊,yūn,,,,,,,,"tangled hemp, raveled silk; vague, confused",糸,120.1,12,,7458.0,縕,False,縕
7547,艈,yù,,,,,,,,,舟,137.7,13,,,,True,
7548,蓇,gǔ,,,,,,,,follicles of plants,艸,140.1,12,,7311.0,,True,
7549,蛣,qī,,,,,,,,(dung) beetle,虫,142.6,12,,,,True,
7550,蹾,dūn,,,,,,,,to squat; to crouch,足,157.12,19,,6388.0,,True,
7551,掎,jǐ,,,,,,,,"drag aside, pull; drag one foot",手,64.8,11,,7110.0,,True,
7552,哜,jì,,,,,,,,sip,口,30.6,9,,,嚌,False,嚌
7553,鄦,xǔ,,,,,,,,,邑,163.12,14,,,,True,
7554,陞,shēng,,,,,,,,"promote, rise, ascend",阜,170.7,9,,6909.0,,True,
7555,韰,xiè,,,,,,,,,韭,179.7,16,,,,True,
7556,飖,yáo,,,,,,,,"floating in air, drifting with wind",風,182.1,14,,,颻,False,颻
7557,镲,chǎ,,,,,,,,cymbals,金,167.13,19,,6397.0,鑔,False,鑔
7558,麃,páo,,,,,,,,"till, plow",鹿,198.4,15,,,,True,
7559,禑,wú,,,,,,,,happy; used in historical names,示,113.9,13,,,,True,
7560,筰,zuó,,,,,,,,cable,竹,118.7,13,,,,True,
7561,聠,pīng,,,,,,,,,耳,128.6,12,,,,True,
7562,茷,fá,,,,,,,,flutter; flower,艸,140.6,9,,,,True,
7563,螀,jiāng,,,,,,,,kind of cicada,虫,142.9,15,,,螿,False,螿
7564,袞,gǔn,,,,,,,,ceremonial dress worn by the emperor,衣,145.5,11,,,,True,
7565,褧,jiǒng,,,,,,,,unlined clothes; light overcoat,衣,145.1,16,,,,True,
7566,賮,jìn,,,,,,,,farewell gift,貝,154.9,16,,,,True,
7567,赗,fèng,,,,,,,,gift,貝,154.9,13,,7526.0,賵,False,賵
7568,踡,quán,,,,,,,,"curled, coiled",足,157.8,15,,,,True,
7569,揞,ǎn,,,,,,,,to cover (with the hand),手,64.9,12,,,,True,
7570,遝,tà,,,,,,,,"mixed, abundant, assorted",辵,162.1,13,,,,True,
7571,酂,cuó,,,,,,,,collect; small administration,邑,163.16,18,,8005.0,酇,False,酇
7572,酇,zàn,,,,,,,,collect; small administration,邑,163.19,21,,,,True,
7573,醜,chǒu,,,,,,,,"ugly looking, homely; disgraceful",酉,164.1,16,,,,True,
7574,檑,léi,,,,,,,,,木,75.13,17,,7925.0,,True,
7575,雮,mù,,,,,,,,,雨,173.4,12,,,,True,
7576,氍,qú,,,,,,,,fine woollen cloth; a mat used by the emperor in worshipping god,毛,82.18,22,,6469.0,,True,
7577,腙,zōng,,,,,,,,an organic compound,肉,130.8,12,,7403.0,,True,
7578,飩,tún,,,,,,,,stuffed dumplings,食,184.4,12,,,,True,
7579,痖,yǎ,,,,,,,,dumb,疒,104.6,11,,,瘂,False,瘂
7580,髣,fǎng,,,,,,,,"similar to, like",髟,190.4,14,,,,True,
7581,髳,máo,,,,,,,,state,髟,190.5,15,,,,True,
7582,酎,zhòu,,,,,,,,"double-fermented wine, vintage wine",酉,164.3,10,,6965.0,,True,
7583,鲒,jié,,,,,,,,clam; oyster,魚,195.6,14,,7699.0,鮚,False,鮚
7584,鲪,jūn,,,,,,,,,魚,195.7,15,,7801.0,鮶,False,鮶
7585,鹯,zhān,,,,,,,,hawk; Butastur indicus,鳥,196.13,18,,8018.0,鸇,False,鸇
7586,麜,lì,,,,,,,,,鹿,198.1,21,,,,True,
7587,齸,yì,,,,,,,,,齒,211.1,25,,,,True,
7588,齻,diān,,,,,,,,,齒,211.1,25,,,,True,
7589,粩,lao,,,,,,,,,米,119.6,12,,,,True,
7590,詣,yì,,,,,,,,"reach; achievement, accomplishment",言,149.6,13,,,,True,
7591,隄,dī,,,,,,,,"dike, embankment",阜,170.9,11,,,,True,
7592,簰,pái,,,,,,,,bamboo raft,竹,118.12,18,,8009.0,,True,
7593,蒾,mí,,,,,,,,,艸,140.1,12,,,,True,
7594,蓏,luǒ,,,,,,,,fruit of plant; melon,艸,140.1,13,,7486.0,,True,
7595,薳,wěi,,,,,,,,name of a herb; surname; (Cant.) a plant stem,艸,140.14,16,,7838.0,,True,
7596,藛,xiě,,,,,,,,,艸,140.15,18,,,,True,
7597,蚢,háng,,,,,,,,,虫,142.4,10,,,,True,
7598,蓠,lí,,,,,,,,gracilaria verrucosa,艸,140.1,13,,5384.0,蘺,False,蘺
7599,蓰,xǐ,,,,,,,,to increase five-fold,艸,140.11,14,,7643.0,,True,
7600,遡,sù,,,,,,,,go upstream; trace source; formerly,辵,162.1,13,,,,True,
7601,郋,xí,,,,,,,,,邑,163.6,8,,,,True,
7602,鄜,fū,,,,,,,,county in Shanxi province,邑,163.11,13,,7576.0,,True,
7603,錞,chún,,,,,,,,instrument,金,167.8,16,,,,True,
7604,靣,miàn,,,,,,,,,面,176.0,8,,,,True,
7605,鸂,xī,,,,,,,,"Mandarin duck, Aix galericulata",鳥,196.13,24,,,,True,
7606,麐,lín,,,,,,,,female of Chinese unicorn,鹿,198.7,18,,,,True,
7607,麚,jiā,,,,,,,,,鹿,198.9,20,,,,True,
7608,齧,niè,,,,,,,,"bite, gnaw; wear down, erode",齒,211.6,21,,,,True,
7609,䌷,chōu,,,,,,,,(simplified form of,,,11,,,紬,False,紬
7610,睊,juàn,,,,,,,,"see, look, gaze at; askance",目,109.7,12,,,,True,
7611,砢,kē,,,,,,,,pile of stones,石,112.5,10,,,,True,
7612,碻,què,,,,,,,,solid,石,112.1,15,,,,True,
7613,絃,xián,,,,,,,,string on musical instrument,糸,120.5,11,,,,True,
7614,茝,chǎi,,,,,,,,,艸,140.7,10,,6950.0,,True,
7615,菴,ān,,,,,,,,small Buddhist monastery,艸,140.8,11,,,,True,
7616,袥,tuō,,,,,,,,,衣,145.5,10,,,,True,
7617,襍,zá,,,,,,,,"mixed, blended; mix, mingle",衣,145.12,17,,,,True,
7618,覗,sì,,,,,,,,peek,見,147.5,12,,,,True,
7619,詩,shī,,,,,,,,"poetry; poem, verse, ode",言,149.6,13,,,,True,
7620,諥,zhòng,,,,,,,,,言,149.9,16,,,,True,
7621,跂,qí,,,,,,,,"creeping, crawling",足,157.4,11,,7163.0,,True,
7622,辵,chuò,,,,,,,,walk; walking; KangXi radical 162,辵,162.0,7,,,,True,
7623,邅,zhān,,,,,,,,"hesitant, faltering",辵,162.13,16,,,,True,
7624,醨,lí,,,,,,,,dregs of wine,酉,164.11,17,,7928.0,,True,
7625,頍,kuǐ,,,,,,,,,頁,181.4,13,,,,True,
7626,疰,zhù,,,,,,,,,疒,104.5,10,,7042.0,,True,
7627,觜,zī,,,,,,,,beak,角,148.6,13,,7515.0,,True,
7628,鴿,gē,,,,,,,,"pigeon, dove; Columba species (various)",鳥,196.6,17,,,,True,
7629,笭,líng,,,,,,,,bamboo screen,竹,118.5,11,,,,True,
7630,糷,làn,,,,,,,,,米,119.21,26,,,,True,
7631,纘,zuǎn,,,,,,,,"continue, carry on, succeed",糸,120.19,25,,,,True,
7632,翉,běn,,,,,,,,,羽,124.5,11,,,,True,
7633,胵,chī,,,,,,,,(Cant.),肉,130.6,10,,,,True,
7634,芖,zhì,,,,,,,,,艸,140.3,6,,,,True,
7635,蔣,jiǎng,,,,,,,,surname; Hydropyrum latifalium,艸,140.11,14,,,,True,
7636,蔦,niǎo,,,,,,,,the convovulvus; parasitic plants such as mistletoe; Ribes ambiguum,艸,140.11,14,,,,True,
7637,蛚,liè,,,,,,,,,虫,142.6,12,,,,True,
7638,蛯,lao,,,,,,,,shrimp,虫,142.6,12,,,,True,
7639,蜏,yǒu,,,,,,,,,虫,142.7,13,,,,True,
7640,讞,yàn,,,,,,,,"to decide, judge; a verdict, decision",言,149.2,27,,,,True,
7641,賲,bǎo,,,,,,,,,貝,154.9,16,,,,True,
7642,钃,shǔ,,,,,,,,,金,167.21,29,,,,True,
7643,餈,cí,,,,,,,,rice cake,食,184.6,15,,,,True,
7644,馧,yūn,,,,,,,,,香,186.1,18,,8006.0,,True,
7645,麤,cū,,,,,,,,"rough, coarse, big, rough",鹿,198.22,33,,,,True,
7646,鼶,sī,,,,,,,,,鼠,208.1,23,,,,True,
7647,禱,dǎo,,,,,,,,"pray; entreat, beg, plead; prayer",示,113.14,18,,,,True,
7648,臓,zàng,,,,,,,,"internal organs, viscera",肉,130.14,18,,,,True,
7649,鈍,dùn,,,,,,,,"blunt, obtuse; dull; flat; dull-witted",金,167.4,12,,,,True,
7650,錫,xī,,,,,,,,"tin, stannum; bestow, confer",金,167.8,16,,,,True,
7651,紛,fēn,,,,,,,,"in disorder, scattered, tangled",糸,120.4,10,,,,True,
7652,遙,yáo,,,,,,,,"far away, distant, remote",辵,162.1,13,,,,True,
7653,螣,tè,,,,,,,,mythological wingless dragon of,虫,142.1,16,,7883.0,,True,
7654,铽,tè,,,,,,,,terbium,金,167.7,12,,7376.0,鋱,False,鋱
7655,竝,bìng,,,,,,,,,立,117.5,10,,,,True,
7656,粊,bì,,,,,,,,,米,119.4,10,,,,True,
7657,紗,shā,,,,,,,,"gauze, thin silk; yarn, thread",糸,120.4,10,,,,True,
7658,紮,zā,,,,,,,,"tie, fasten, bind",糸,120.5,11,,,,True,
7659,絺,chī,,,,,,,,fine linen; fine hemp fiber,糸,120.7,13,,,,True,
7660,絿,qiú,,,,,,,,urgent,糸,120.7,13,,,,True,
7661,緯,wěi,,,,,,,,woof; parallels of latitude,糸,120.9,15,,,,True,
7662,脦,de,,,,,,,,,肉,130.7,11,,,,True,
7663,臇,juǎn,,,,,,,,"fat, rich; a stew of fish",肉,130.13,16,,,,True,
7664,臋,tún,,,,,,,,,肉,130.13,19,,,,True,
7665,葍,fú,,,,,,,,plant,艸,140.9,12,,,,True,
7666,葞,mǐ,,,,,,,,,艸,140.9,12,,,,True,
7667,葯,yào,,,,,,,,orris root; leaf of the iris; medicine,艸,140.9,12,,,,True,
7668,葻,lán,,,,,,,,,艸,140.9,12,,,,True,
7669,藙,yì,,,,,,,,dogwood,艸,140.15,18,,,,True,
7670,蜔,diàn,,,,,,,,inlaid shell-work,虫,142.7,13,,,,True,
7671,螕,bī,,,,,,,,"a tick, mite",虫,142.1,16,,,,True,
7672,蟻,yǐ,,,,,,,,ants,虫,142.13,19,,,,True,
7673,襲,xí,,,,,,,,"raid, attack; inherit",衣,145.16,22,,,,True,
7674,觼,jué,,,,,,,,buckle,角,148.15,21,,,,True,
7675,觿,xī,,,,,,,,"a bodkin made of ivory, horn",角,148.18,25,,8104.0,,True,
7676,詼,huī,,,,,,,,"tease, joke with; ridicule, mock",言,149.6,13,,,,True,
7677,諝,xū,,,,,,,,knowledge; discrimination; treachery,言,149.9,16,,,,True,
7678,貨,huò,,,,,,,,"goods, commodities, products",貝,154.4,11,,,,True,
7679,賀,hè,,,,,,,,congratulate; send present,貝,154.5,12,,,,True,
7680,趧,tí,,,,,,,,,走,156.9,16,,,,True,
7681,跉,líng,,,,,,,,,足,157.5,12,,,,True,
7682,躍,yuè,,,,,,,,"skip, jump, frolic",足,157.14,21,,,,True,
7683,軒,xuān,,,,,,,,carriage; high; wide; balcony; surname of the Yellow Emperor,車,159.3,10,,,,True,
7684,輪,lún,,,,,,,,"wheel; revolve, turn; recur",車,159.8,15,,,,True,
7685,邉,biān,,,,,,,,"edge, margin, side, border",辵,162.13,17,,,,True,
7686,鄶,kuài,,,,,,,,,邑,163.13,15,,,,True,
7687,酁,chán,,,,,,,,,邑,163.17,19,,,,True,
7688,釀,niàng,,,,,,,,"brew, ferment",酉,164.17,24,,,,True,
7689,鈾,yóu,,,,,,,,uranium,金,167.5,13,,,,True,
7690,鈿,tián,,,,,,,,"hairpin; gold inlaid work, filigree",金,167.5,13,,,,True,
7691,鍊,liàn,,,,,,,,"smelt metals, forge; refine",金,167.9,17,,,,True,
7692,闀,xiàng,,,,,,,,,門,169.8,17,,,,True,
7693,闄,yǎo,,,,,,,,,門,169.9,17,,,,True,
7694,腽,wà,,,,,,,,fat,肉,130.9,13,,7554.0,膃,False,膃
7695,霧,wù,,,,,,,,"fog, mist, vapor, fine spray",雨,173.11,18,,,,True,
7696,韌,rèn,,,,,,,,"strong and pliable, resilient; (Cant.) tough, elastic",韋,178.3,12,,,,True,
7697,頎,qí,,,,,,,,tall and slim,頁,181.4,13,,,,True,
7698,額,é,,,,,,,,"forehead; tablet, plaque; fixed",頁,181.9,18,,,,True,
7699,顫,chàn,,,,,,,,"shiver, tremble; trembling",頁,181.13,22,,,,True,
7700,顬,rú,,,,,,,,the temporal bone,頁,181.14,23,,,,True,
7701,髿,suō,,,,,,,,,髟,190.7,17,,,,True,
7702,鴣,gū,,,,,,,,species of Taiwan pigeon,鳥,196.5,16,,,,True,
7703,鶝,fú,,,,,,,,,鳥,196.9,20,,,,True,
7704,鷣,yín,,,,,,,,,鳥,196.12,23,,,,True,
7705,齋,zhāi,,,,,,,,"vegetarian diet; study; to fast, abstain",齊,210.3,17,,,,True,
7706,鋊,yù,,,,,,,,a poker; brass filings; to file,金,167.7,15,,,,True,
7707,隤,tuí,,,,,,,,to fall in ruins; to collapse,阜,170.12,14,,,,True,
7708,艦,jiàn,,,,,,,,warship,舟,137.14,20,,,,True,
7709,譟,zào,,,,,,,,"clamor, noise, din; slander",言,149.13,20,,,,True,
7710,蒉,kuì,,,,,,,,edible amaranth; straw basket,艸,140.9,12,,7310.0,蕢,False,蕢
7711,磜,qì,,,,,,,,,石,112.1,16,,7852.0,,True,
7712,綼,bì,,,,,,,,,糸,120.8,14,,,,True,
7713,輋,shē,,,,,,,,沙田禾輋,車,159.6,13,,,,True,
7714,頨,yǔ,,,,,,,,,頁,181.6,15,,,,True,
7715,閗,dòu,,,,,,,,,門,169.4,12,,,,True,
7716,鮍,pī,,,,,,,,,魚,195.5,16,,,,True,
7717,鯡,fèi,,,,,,,,herring,魚,195.8,19,,,,True,
7718,鲹,shēn,,,,,,,,a horse mackerel,魚,195.8,16,,7889.0,鰺,False,鰺
7719,禣,fu,,,,,,,,,示,113.1,14,,,,True,
7720,粏,tai,,,,,,,,,米,119.4,10,,,,True,
7721,綿,mián,,,,,,,,"cotton wad; wool; soft, downy",糸,120.8,14,,,,True,
7722,臐,xūn,,,,,,,,broth,肉,130.14,18,,,,True,
7723,迏,tì,,,,,,,,,辵,162.4,7,,,,True,
7724,鋾,táo,,,,,,,,,金,167.8,16,,,,True,
7725,鐇,fán,,,,,,,,vanadium,金,167.12,20,,,,True,
7726,铻,wú,,,,,,,,misfit; disordant; music instrument; hoe,金,167.7,12,,5178.0,鋙,False,鋙
7727,鮼,qīn,,,,,,,,,魚,195.7,18,,,,True,
7728,鼈,biē,,,,,,,,"a fresh-water turtle, Trionyx sinensis",黽,205.12,24,,,,True,
7729,込,ru,,,,,,,,"crowd into, go into",辵,162.2,5,,,,True,
7730,篰,bù,,,,,,,,a bamboo basket,竹,118.11,16,,,,True,
7731,痄,zhà,,,,,,,,"scrofulous swellings and sores, mumps",疒,104.5,10,,7041.0,,True,
7732,睄,shào,,,,,,,,(Cant.) to glance,目,109.7,12,,5123.0,,True,
7733,磡,kàn,,,,,,,,"cliff, ledge, bank; step",石,112.11,16,,7850.0,,True,
7734,窔,yào,,,,,,,,corner,穴,116.6,11,,,,True,
7735,筊,xiáo,,,,,,,,bamboo rope; bamboo object used,竹,118.6,12,,,,True,
7736,羺,nóu,,,,,,,,,羊,123.14,20,,,,True,
7737,腪,yùn,,,,,,,,,肉,130.9,13,,,,True,
7738,臢,zā,,,,,,,,dirty; filthy,肉,130.19,23,,,,True,
7739,荄,gāi,,,,,,,,roots,艸,140.6,9,,6789.0,,True,
7740,蓡,shēn,,,,,,,,,艸,140.1,13,,,,True,
7741,蝀,dōng,,,,,,,,rainbow,虫,142.8,14,,,,True,
7742,詥,hé,,,,,,,,,言,149.6,13,,,,True,
7743,豀,xī,,,,,,,,to quarrel; mean and petty,谷,150.1,17,,,,True,
7744,苠,mín,,,,,,,,,艸,140.5,8,,6662.0,,True,
7745,郞,láng,,,,,,,,gentleman,邑,163.7,9,,,,True,
7746,骒,kè,,,,,,,,mother horse,馬,187.8,11,,5032.0,騍,False,騍
7747,戤,gài,,,,,,,,to infringe a trade-mark to pledge an article,戈,62.9,13,,7614.0,,True,
7748,铞,diào,,,,,,,,,金,167.6,11,,7184.0,銱,False,銱
7749,耢,lào,,,,,,,,a kind of farm tool,耒,127.7,13,,5339.0,耮,False,耮
7750,麯,qū,,,,,,,,"yeast, leaven",麥,199.6,17,,,,True,
7751,秱,tóng,,,,,,,,,禾,115.6,11,,,,True,
7752,筼,yún,,,,,,,,tall bamboo,竹,118.7,13,,7543.0,篔,False,篔
7753,綈,tí,,,,,,,,"coarse pongee, kind of heavy silk",糸,120.7,13,,,,True,
7754,翬,huī,,,,,,,,pheasant; variegated; to fly,羽,124.9,15,,,,True,
7755,脧,juān,,,,,,,,"reduce, contract; exploit; reproductive organ of infant",肉,130.7,11,,,,True,
7756,茣,wú,,,,,,,,"mat, matting",艸,140.7,10,,,,True,
7757,菒,gǎo,,,,,,,,,艸,140.8,11,,,,True,
7758,蓯,cōng,,,,,,,,medicinal herb,艸,140.11,14,,,,True,
7759,蕝,jué,,,,,,,,handful,艸,140.12,15,,,,True,
7760,詝,zhǔ,,,,,,,,,言,149.5,12,,,,True,
7761,謱,lóu,,,,,,,,,言,149.11,18,,,,True,
7762,冁,chǎn,,,,,,,,smile,八,12.16,18,,8023.0,囅,False,囅
7763,踧,cù,,,,,,,,"uneasiness, nervousness; level",足,157.8,15,,,,True,
7764,茚,yìn,,,,,,,,an organic compound,艸,140.6,8,,3866.0,,True,
7765,辌,liáng,,,,,,,,a hearse; a carriage,車,159.8,12,,7344.0,輬,False,輬
7766,辒,wēn,,,,,,,,hearse,車,159.9,13,,7511.0,轀,False,轀
7767,郪,qī,,,,,,,,name of a stream in Sichuan province,邑,163.8,10,,6975.0,,True,
7768,鄘,yōng,,,,,,,,state in Henan province,邑,163.11,13,,7574.0,,True,
7769,鄠,hù,,,,,,,,county in Shanxi province,邑,163.11,13,,7510.0,,True,
7770,帱,chóu,,,,,,,,cover up; curtain,巾,50.7,10,,6996.0,幬,False,幬
7771,鈇,fū,,,,,,,,an ax; a hatchet,金,167.4,12,,,,True,
7772,缲,qiāo,,,,,,,,to reel,糸,120.13,16,,6193.0,繰,False,繰
7773,雚,guàn,,,,,,,,a heron; small cup,隹,172.1,17,,,,True,
7774,雟,xī,,,,,,,,sparrow; revolve; place name,隹,172.1,18,,,,True,
7775,韺,yīng,,,,,,,,music,音,180.9,17,,,,True,
7776,頵,yūn,,,,,,,,(Cant.),頁,181.7,16,,,,True,
7777,顝,kuī,,,,,,,,,頁,181.1,18,,,,True,
7778,镘,màn,,,,,,,,trowel,金,167.11,16,,6114.0,鏝,False,鏝
7779,鬋,jiǎn,,,,,,,,"forelock, bangs",髟,190.9,19,,,,True,
7780,酾,shāi,,,,,,,,strain,酉,164.7,14,,7656.0,釃,False,釃
7781,鳣,zhān,,,,,,,,sturgeon,魚,195.13,21,,8084.0,鱣,False,鱣
7782,鴦,yāng,,,,,,,,female mandarin duck (Aix galericulata),鳥,196.5,16,,,,True,
7783,麀,yōu,,,,,,,,"female deer; roe, doe",鹿,198.2,13,,7577.0,,True,
7784,麉,jiān,,,,,,,,,鹿,198.6,17,,,,True,
7785,麊,mí,,,,,,,,,鹿,198.6,17,,,,True,
7786,麣,yán,,,,,,,,,鹿,198.2,30,,,,True,
7787,藬,tuī,,,,,,,,,艸,140.15,17,,,,True,
7788,鏘,qiāng,,,,,,,,"tinkle, clang, jingle",金,167.11,19,,,,True,
7789,鞚,kòng,,,,,,,,bridle,革,177.8,17,,,,True,
7790,飔,sī,,,,,,,,cool breeze of autumn,風,182.9,13,,7566.0,颸,False,颸
7791,鴃,jué,,,,,,,,shrike; butcherbird,鳥,196.4,15,,,,True,
7792,齏,jī,,,,,,,,"break or smash into pieces, pulverize; hash",齊,210.9,23,,,,True,
7793,礄,qiáo,,,,,,,,place in Sichuan province,石,112.12,17,,,,True,
7794,誥,gào,,,,,,,,"inform, notify, admonish, order",言,149.7,14,,,,True,
7795,醲,nóng,,,,,,,,"strong wine; dense, thick",酉,164.13,20,,,,True,
7796,毳,cuì,,,,,,,,fine hair or fur on animals,毛,82.8,12,,5194.0,,True,
7797,築,zhú,,,,,,,,"build, erect; building",竹,118.1,16,,,,True,
7798,絫,lěi,,,,,,,,,糸,120.6,12,,,,True,
7799,脺,cuì,,,,,,,,,肉,130.8,12,,,,True,
7800,苧,níng,,,,,,,,"China grass, ramie (Boehmeria nivea)",艸,140.5,8,,6660.0,薴,False,薴
7801,蚘,huí,,,,,,,,tapeworm,虫,142.4,10,,,,True,
7802,蝺,qǔ,,,,,,,,,虫,142.9,15,,,,True,
7803,蠶,cán,,,,,,,,silkworms,虫,142.18,24,,,,True,
7804,裀,yīn,,,,,,,,"mat, coverlet; underwear",衣,145.6,11,,,,True,
7805,詧,chá,,,,,,,,to examine into judicially to find out,言,149.6,13,,,,True,
7806,貍,lí,,,,,,,,a fox-like animal,豸,153.7,14,,,,True,
7807,踘,jū,,,,,,,,ball,足,157.8,15,,,,True,
7808,蹷,jué,,,,,,,,"to kick back; to stumble, slip, fall",足,157.12,19,,,,True,
7809,蟓,xiàng,,,,,,,,,虫,142.12,17,,,,True,
7810,盦,ān,,,,,,,,lid of a caldron; Buddhist cloister,皿,108.11,16,,7882.0,,True,
7811,瞆,kuì,,,,,,,,dim,目,109.12,14,,,瞶,False,瞶
7812,矰,zēng,,,,,,,,arrow with attached silk cord,矢,111.12,17,,7947.0,,True,
7813,磥,lěi,,,,,,,,a heap of stones; boulders,石,112.11,16,,,,True,
7814,祮,gào,,,,,,,,,示,113.6,10,,,,True,
7815,稛,kǔn,,,,,,,,bind,禾,115.8,13,,,,True,
7816,箾,shuò,,,,,,,,"musical instrument like pan-pipes, bamboo flute",竹,118.9,15,,,,True,
7817,翂,fēn,,,,,,,,,羽,124.4,10,,7091.0,,True,
7818,胊,qú,,,,,,,,yoke,肉,130.5,9,,,,True,
7819,蓺,yì,,,,,,,,"art; talent, ability; craft",艸,140.11,14,,,,True,
7820,薾,ěr,,,,,,,,luxuriant growth of flower,艸,140.14,17,,,,True,
7821,襱,lóng,,,,,,,,legs of trousers; overalls worn by workmen,衣,145.16,21,,,,True,
7822,覅,fiào,,,,,,,,,襾,146.7,13,,,,True,
7823,讏,wèi,,,,,,,,,言,149.16,23,,,,True,
7824,跅,tuò,,,,,,,,"careless, lax; dissolute",足,157.5,12,,,,True,
7825,踆,cūn,,,,,,,,squat,足,157.7,14,,,,True,
7826,蹔,zàn,,,,,,,,temporary; fleeting; ephemeral,足,157.11,18,,,,True,
7827,軐,xìn,,,,,,,,,車,159.3,10,,,,True,
7828,轪,dài,,,,,,,,,車,159.3,7,,6585.0,軑,False,軑
7829,鄤,màn,,,,,,,,place in Henan province,邑,163.11,13,,,,True,
7830,醰,tán,,,,,,,,bitter taste in wine; rich; full flavoured,酉,164.12,19,,,,True,
7831,鑟,dú,,,,,,,,,金,167.15,23,,,,True,
7832,铔,yà,,,,,,,,soft steel; ammonium,金,167.8,11,,,錏,False,錏
7833,閛,pēng,,,,,,,,,門,169.5,13,,,,True,
7834,陙,chún,,,,,,,,,阜,170.7,9,,,,True,
7835,霳,lóng,,,,,,,,,雨,173.12,19,,,,True,
7836,顑,kǎn,,,,,,,,yellow,頁,181.9,18,,,,True,
7837,镤,pú,,,,,,,,protactinium (Pa),金,167.12,17,,7938.0,鏷,False,鏷
7838,鵲,què,,,,,,,,magpie; Pica species (various),鳥,196.8,19,,,,True,
7839,竚,zhù,,,,,,,,stand and wait for long time,立,117.5,10,,,,True,
7840,紩,zhì,,,,,,,,to sew,糸,120.5,11,,,,True,
7841,聦,cōng,,,,,,,,"the hearing, to listen; astute; clever; quick of apprehension",耳,128.9,15,,,,True,
7842,餅,bǐng,,,,,,,,"rice-cakes, biscuits",食,184.8,14,,,,True,
7843,鶄,jīng,,,,,,,,a kind of water bird,鳥,196.8,19,,,,True,
7844,競,jìng,,,,,,,,"contend, vie, compete",立,117.15,20,,,,True,
7845,簷,yán,,,,,,,,eaves of house; brim,竹,118.13,19,,,,True,
7846,糵,niè,,,,,,,,fermenting grain; grain which has sprouted; yeast,米,119.17,22,,8089.0,,True,
7847,紖,zhèn,,,,,,,,a rope for leading cattle or horse,糸,120.4,10,,,,True,
7848,訪,fǎng,,,,,,,,"visit; ask, inquire",言,149.4,11,,,,True,
7849,豎,shù,,,,,,,,vertical; perpendicular; upright,豆,151.8,15,,,,True,
7850,趦,zī,,,,,,,,unable to move; to falter,走,156.9,16,,,,True,
7851,隸,lì,,,,,,,,be subservient to; servant,隶,171.9,17,,,,True,
7852,禠,sī,,,,,,,,happy,示,113.1,14,,,,True,
7853,籓,fān,,,,,,,,sieve; basket,竹,118.15,21,,,,True,
7854,镥,lǔ,,,,,,,,lutetium,金,167.12,17,,7941.0,鑥,False,鑥
7855,盜,dào,,,,,,,,"rob, steal; thief, bandit",皿,108.7,12,,,,True,
7856,矝,lín,,,,,,,,,矛,110.5,10,,,,True,
7857,笖,yǐ,,,,,,,,,竹,118.5,10,,,,True,
7858,笧,cè,,,,,,,,to entwine around; check (a current) with a weir,竹,118.5,11,,,,True,
7859,簢,mǐn,,,,,,,,,竹,118.12,18,,,,True,
7860,簻,zhuā,,,,,,,,empty,竹,118.13,17,,,,True,
7861,籌,chóu,,,,,,,,"chip, tally, token; raise money",竹,118.14,20,,,,True,
7862,粍,zhé,,,,,,,,millimetre,米,119.4,10,,,,True,
7863,綍,fú,,,,,,,,rope,糸,120.7,13,,,,True,
7864,縕,yūn,,,,,,,,"tangled hemp, raveled silk; vague, confused",糸,120.1,16,,,,True,
7865,罋,wèng,,,,,,,,earthen jar; jar for ashes,缶,121.13,19,,,,True,
7866,罷,bà,,,,,,,,"cease, finish, stop; give up",网,122.1,15,,,,True,
7867,翜,shà,,,,,,,,,羽,124.7,13,,,,True,
7868,膰,fán,,,,,,,,to cook meat for a sacrifice or offering,肉,130.12,16,,,,True,
7869,膲,jiāo,,,,,,,,(medicine) the three divisions of the viscera,肉,130.12,16,,,,True,
7870,菂,dì,,,,,,,,,艸,140.8,11,,7128.0,,True,
7871,葦,wěi,,,,,,,,reed,艸,140.9,12,,,,True,
7872,薢,xiè,,,,,,,,woody climbing plant,艸,140.13,16,,7843.0,,True,
7873,藷,shǔ,,,,,,,,"yam, tuber, potato",艸,140.16,18,,,,True,
7874,螞,mǎ,,,,,,,,ant; leech,虫,142.1,16,,,,True,
7875,蠻,mán,,,,,,,,"barbarians; barbarous, savage",虫,142.19,25,,,,True,
7876,袀,jūn,,,,,,,,,衣,145.4,9,,,,True,
7877,袐,bì,,,,,,,,,衣,145.5,10,,,,True,
7878,覍,biàn,,,,,,,,,見,147.3,10,,,,True,
7879,訌,hòng,,,,,,,,confusion; internal strife,言,149.3,10,,,,True,
7880,訛,é,,,,,,,,"swindle, cheat; erroneous, wrong",言,149.4,11,,,,True,
7881,詿,guà,,,,,,,,"error, mistake; deceive, mislead",言,149.6,13,,,,True,
7882,諄,zhūn,,,,,,,,"patient, earnest; earnestly",言,149.8,15,,,,True,
